id,translation_id,english,kinyarwanda,kirundi,somali
EHEZA-T-1133,TermPregnancy,Number of Term Pregnancies (Live Birth),Umubare w'abavutse ari bazima bashyitse,Igitigiri c'imbanyi zashitse ku gihe (abana bakavuka bakomeye),Tirada Uurka Bilo Dhameystay (Ku Dhashay Nolol)
EHEZA-T-1134,TestDate,Date of Test,Itariki y'Ikizamini,Itarike y'igipimo,
EHEZA-T-1135,TotalCholesterol,Total Cholesterol,Igipimo cy'ibinure byose mu maraso (Total cholesterol),Icegeranyo c'amavuta m'umubiri,Wadarta Kolesteroolka
EHEZA-T-1136,TotalHighRiskPregnancies,Total Number of High Risk Pregnancies,Umubare w'abagore batwite bafite ibimenyetso mpuruza,,
EHEZA-T-1137,TreatedWith,Treated with,Bivurwa na,Yavuwe na,Laga daweeyay
EHEZA-T-1138,Treatment,Treatment,Ubuvuzi,Ubuvuzi,Daweyn
EHEZA-T-1139,TreatmentReview,Treatment Review,Kureba imiti yahawe,Isubiramwo ry'imiti,Dib u eegida daweynta
EHEZA-T-1140,TreatmentReviewTask.TreatmentReviewPrenatalMedication,Prenatal Medication,Imiti yo gufata mu gihe utwite,Imiti yo gufat amu gihe cy'imbanyi,
EHEZA-T-1141,TreatmentReviewTask.TreatmentReviewHIV,HIV Medication,Imiti ya Virusi Itera SIDA,Imiti ya Umugera wa SIDA,
EHEZA-T-1142,TreatmentReviewTask.TreatmentReviewMalaria,Malaria Medication,Imiti ya Malariya,Imiti ya Malariya,Dawada Duumada
EHEZA-T-1143,TreatmentReviewTask.TreatmentReviewAnemia,Anemia Medication,Imiti ivura indwara y'Amaraso make,Imiti ivura igabanuka ry'amaraso,
EHEZA-T-1144,TreatmentReviewTask.TreatmentReviewSyphilis,Syphilis Medication,Imiti ya Mburugu,Imiti ya Syphilis,
EHEZA-T-1145,TreatmentTimeline,Treatment Timeline,,Amezi agezeko mugufata umuti,
EHEZA-T-1146,TrichomonasOrBacterialVaginosis,Trichomonas or Bacterial Vaginosis,Tirikomonasi cyangwa Mikorobe zo mu nda ibyara,Ingwara yo mu bihimba vy'irondoka igaragazwa kenshi no kuhiyagaza,Trichomonas ama Bakteeriyada Makaanka
EHEZA-T-1147,TuberculosisDiagnosis.TuberculosisPulmonary,Pulmonary (in the lungs),Igituntu cyo mu bihaha,Igituntu co mu mahaha,Saabley (ka baxsan sambabada)
EHEZA-T-1148,TuberculosisDiagnosis.TuberculosisExtrapulmonary,Extrapulmonary (outside the lungs),Igituntu gifata imyanya yo hanze y'ibihaha,Igituntu gifatira inyuma y'amahaha,Aan saabley ahayn (ka baxsan sambabada)
EHEZA-T-1149,TuberculosisFollowUpLabel,Tuberculosis Follow up,Gukurikirana umurwayi w'igituntu,Gukurikirana umurwayi w'igituntu,Ka war qabka Qaaxada
EHEZA-T-1150,TuberculosisFollowUpTestingStageTest.FollowUpTestingMonth1,"xPert, Culture, and DST","Ikizamini cya Jenexpati, Kilitire na DST","Igipimo ca GenexPert, Culture na DST","Mashiinka Gene Expert, Beerid, iyo DST"
EHEZA-T-1151,TuberculosisFollowUpTestingStageTest.FollowUpTestingEndMonth5,Smear microposy,Gupima hakoreshejwe mikorosikopi,Gupima hakoreshejwe mikorosikopi,
EHEZA-T-1152,TuberculosisPast,Tuberculosis in the past,Yigeze kurwara igituntu,Akahise k'igituntu,Qaaxo xilli lasoo dhaafay ah
EHEZA-T-1153,TuberculosisPrescribedMedication.MedicationRHZE,RHZE x 2 months (Initiation phase),Atangira afata imiti ya RHZE mu gihe cy'amezi abiri,Atangura afata RHZE mu kiringo c'amezi abiri,RHZE x 2 bil (Wejiga bilowga ah)
EHEZA-T-1154,TuberculosisPrescribedMedication.MedicationRH,RH x 4 months (Continuation phase),Akomeza afata imiti ya RH mu gihe cy'amezi 4,Akomeza afata imiti ya RH mu kiringo c'amezi ane,RH x 4 bil (Wejiga dhameystirka)
EHEZA-T-1155,TuberculosisPrescribedMedication.MedicationOther,"Other - include HIV dosing, Pediatric dosing, etc","Indi miti - harimo Iya Virusi iteera SIDA, imiti y'abana,...","Iyindi miti harimwo iyipfupfahaza umugera wa SIDA, iy'abana,...","Kale  - ku dar dooska HIV, dooska carruurta, iwm"
EHEZA-T-1156,TuberculosisPresent,Tuberculosis in the present,Arwaye igituntu,Akubu k'igituntu,Qaaxo hadda ah
EHEZA-T-1157,TuberculosisSuspect,Tuberculosis Suspect,,,
EHEZA-T-1158,UltrasoundExecutionDateLabel,Date Ultrasound was performed,,,Taariikhda baaritaanka uurka lagu sameeyay
EHEZA-T-1159,UncomplicatedMalaria,Uncomplicated Malaria,Malariya yoroheje,Malariya yoroshe/isanzwe,Duumo aan Waxyeello lahayn
EHEZA-T-1160,Underweight,Underweight,Ibiro bidahagije,Ibiro bikeya cane,Miisaankiisu Yaryahay
EHEZA-T-1161,UndeterminedDiagnoses,Undetermined Diagnoses,Uburwayi ntibusobanutse,Isuzuma ritamenyekana,Baaritaan aan la xaqiijin
EHEZA-T-1162,UndeterminedMoreEvaluationNeeded,Undetermined - More Evaluation Needed,Ntibisobanutse - Hakenewe Isuzuma Ryimbitse,Ntibimenyekana - Isuzuma ryinshi rirakenewe,Aan la xaqiijinin - U baahan Qiimeyn dheeraad ah
EHEZA-T-1163,UNICEF,UNICEF,,,
EHEZA-T-1164,UnitCopiesPerMM3,copies/mm3,Kopi/mm3,Ikopi/mm3,
EHEZA-T-1165,UnitGramsPerDeciliter,g/dL,,,
EHEZA-T-1166,UnitInternationalUnitsPerLiter,IU/L,,,
EHEZA-T-1167,UnitCentimeter,cm,cm,cm,
EHEZA-T-1168,UnitMilliGramsPerDeciliter,mg/dL,,,
EHEZA-T-1169,UnitMillimeter,mm,,,
EHEZA-T-1170,UnitMillimolesPerLiter,mmol/L,,,
EHEZA-T-1171,UniversalInterventions,Universal Interventions,Ibikorwa bifasha umwana muri rusange,Intabaro zizwi hose,Tallaabooyin Caalami ah
EHEZA-T-1172,UrineDipstickTestLabel.VariantShortTest,Urine Dipstick Short,Ikizamini gitanga ibisubizo bike,Ugupima umukoyo na Dipstick ngufi,
EHEZA-T-1173,UrineDipstickTestLabel.VariantLongTest,Urine Dipstick Long,Ikizamini gitanga ibisubizo byinshi,Ugupima umukoyo na Dipstick ndende,
EHEZA-T-1174,UrineDipstickTestVariant.VariantShortTest,Short Dip,Ikizamini gitanga ibisubizo bike,Ugupima umukoyo na Dipstick ngufi,Dhibic yar
EHEZA-T-1175,UrineDipstickTestVariant.VariantLongTest,Long Dip,Ikizamini gitanga ibisubizo byinshi,Ugupima umukoyo na Dipstick ndende,
EHEZA-T-1176,UterineMyoma,Uterine Myoma,Ibibyimba byo mu mura/Nyababyeyi,Ibivyimba vyo mu gitereko,Boogta Minka
EHEZA-T-1177,VaccinationStatus.StatusUpToDate,Up To Date,Biri ku gihe,Kugeza kuri iyi tarike,Ilaa hadda
EHEZA-T-1178,VaginalDeliveryLabel,Vaginal Delivery,Yabyaye neza,,
EHEZA-T-1179,VaginalExamination,Vaginal Examination,Isuzuma ry'imyanya ndangagitsina,Igipimo c'igitsina,Baaritaan Makaanka ah
EHEZA-T-1180,VaginalExamSign.FoulSmellingLochia,Foul Smelling Lochia,Ibisanza binuka,Uguhema nabi kwa Lochia,Dheecaanka Umusha
EHEZA-T-1181,VaginalExamSign.ExcessiveVaginalBleeding,Bleeding,Kuva,Ukuva amaraso,Dhiigbax
EHEZA-T-1182,ValidationErrors,Validation Errors,,,
EHEZA-T-1183,Version,Version,,,
EHEZA-T-1184,View,View,,,
EHEZA-T-1185,ViewProgressReport,View Progress Report,Raporo y’ibyakozwe,Raba neza iterambere ry'ivyegeranyo,Eeg Warbixinta Horusocodka
EHEZA-T-1186,Village,Village,Umudugudu,Ikigwati,Xaafad
EHEZA-T-1187,VisionChangesLabel,Vision Changes,Uko areba byahindutse,Impinduka y'icerekezo,
EHEZA-T-1188,VitalsRecheck,Vitals Recheck,Gusubiramo ibipimo by'ubuzima,Ugusubiramwo ivyangombwa,
EHEZA-T-1189,VitaminA,Vitamin A,,,
EHEZA-T-1190,VomitingLabel,Vomiting,Araruka,Ukudahwa,Matag
EHEZA-T-1191,Warning,Warning,Impuruza,Impanuro,Digniin
EHEZA-T-1192,Weight,Weight,Ibiro,Uburemere,Miisaan
EHEZA-T-1193,WeightGain,Weight gain,Kwiyongera kw'ibiro,,
EHEZA-T-1194,WeightLossLabel,Weight loss,Gutakaza ibiro,Uguta ibiro,Miisaan Go`
EHEZA-T-1195,Wellbeing,Wellbeing,Gubwa neza,Imibereho myiza,Fayoobid
EHEZA-T-1196,WellChildActivityTitle.WellChildECD,ECD,Kwita ku mikurire y'abana bato,Iterambere mu gukura ry'Umwana Mutoyi (DPE -IUM),
EHEZA-T-1197,WellChildActivityTitle.WellChildPregnancySummary,Birth History,Amakuru y'uko yavutse,Akahise k'amavuka,Xogta Dhalashada
EHEZA-T-1198,WellChildImmunisationHeader.VaccineBCG,Bacillus Calmette - Guérin (BCG),,Urucanco rw'igituntu,
EHEZA-T-1199,WellChildImmunisationHeader.VaccineDTP,"Diptheria, Hepatitis B, Tetanus, and Pertussis",,"Urucanco rw'ibigoga, rudadaza,inkorora y'akanira,igitigu na mugiga",
EHEZA-T-1200,WellChildImmunisationHeader.VaccineDTPStandalone,"Diptheria, Tetanus and Pertussis",,,
EHEZA-T-1201,WellChildImmunisationHeader.VaccineHPV,Human Papillomavirus (HPV),Urukingo rw'Inkondo y'Umura,Urucanco rwa VHP,
EHEZA-T-1202,WellChildImmunisationHeader.VaccineIPV,Inactivated Polio Vaccine (IPV),Urukingo rw'imbasa rutangwa mu rushinge,Urucanco rw'ubukangwe rudakora,Tallaalka Dabeysha oo la daciifiyay (IPV)
EHEZA-T-1203,WellChildImmunisationHeader.VaccineMR,Measles-Rubella (MR),Urukingo rw'Iseru na Rubeyole,Urucanco rw'agasama na Rubeole,
EHEZA-T-1204,WellChildImmunisationHeader.VaccinePCV13,Pneumococcal Vaccine (PCV 13),Urukingo rw'umusonga,Urucanco rw'umusonga (PCV 13),
EHEZA-T-1205,WellChildImmunisationHeader.VaccineRotarix,Rotavirus Vaccine (Rotarix),Urukingo rw'impiswi,Urucanco rwa rotavirus (Rotarix),
EHEZA-T-1206,WellChildImmunizationHistory.VaccineDTPStandalone,DTP History,,,
EHEZA-T-1207,WellChildImmunizationHistory.VaccineIPV,IPV History,Amakuru k' Urukingo rw'imbasa rutangwa mu rushinge,Urucanco rw'ubukangwe (urushinge)  umwana yaronse mu minsi iheze,Taariikhda IPV
EHEZA-T-1208,WellChildImmunizationHistory.VaccineMR,Measles-Rubella History,amakuru k'Urukingo rw'Iseru na Rubeyole,Urucanco rw'agasama na Rubeole umwana yaronse mu minsi iheze,
EHEZA-T-1209,WellChildImmunizationHistory.VaccinePCV13,PCV 13 History,Amakuru k'urukingo rw'umusonga,Urucanco rw'umusonga  umwana yaronse mu minsi iheze,Taariikhda PCV 13
EHEZA-T-1210,WellChildImmunizationHistory.VaccineRotarix,Rotarix History,Amakuru k'Urukingo rw'impiswi,Urucanco rwo gucibwamwo umwana yaronse mu minsi iheze,Taariikhda Rotarix
EHEZA-T-1211,WellChildSymptom.SymptomBreathingProblems,Breathing problems,Ibibazo bijyanye no guhumeka,Ingorane zo guhema nabi,Dhibaatooyinka Neefsashada
EHEZA-T-1212,WellChildSymptom.SymptomLethargyOrUnresponsiveness,Lethargy or unresponsiveness,Gucika intege cyane,Itiro rirenze canke ukuraba/uguta ubwenge,Tabaryari iyo Dhaqaaq la`aan
EHEZA-T-1213,WellChildSymptom.SymptomUmbilicalCordRedness,Umbilical Cord Redness,Guhisha k'umukondo,Urusogi rutukura,Xudunta oo Gaduudan
EHEZA-T-1214,WellChildSymptom.SymptomStiffNeckOrBulgingFontanelle,Stiff neck or bulging fontanelle,Kugagara ibikanu cyangwa igihorihori kibyimbye,Kudadarara izosi canke kuvyimba uruhorihori,Qoor taag iyo
EHEZA-T-1215,WellChildSymptom.SymptomSevereEdema,Severe Edema,Kubyimba bikabije (Cyane ibirenge cg intonki),Kuvyimba cane,Barar Daran
EHEZA-T-1216,WellChildSymptom.SymptomPalmoplantarPallor,Palmoplantar pallor,Kweruruka mu biganza no mu bworo bw'ibirenge,Mu ntoki no mu kirenge hera,Gacmo Caddow
EHEZA-T-1217,WellChildSymptom.SymptomHistoryOfFever,History of fever,Amakuru yerekeye umuriro yagize mu bihe byashize,Umwana arashuha,Taariikh nagaanaysa
EHEZA-T-1218,WellChildSymptom.SymptomBabyTiresQuicklyWhenFeeding,Baby tires quickly when feeding,Umwana ahita ananirwa iyo atangiye kurya,Uruyoya ruruha vuba igihe rwonka,Canuga wuu daalayaa isla marki loo bilaabo quudin
EHEZA-T-1219,WellChildSymptom.SymptomCoughingOrTearingWhileFeeding,Coughing/tearing while feeding (<6 months),Gukorora/Kwiriza iyo atangiye kurya (munsi y'amezi 6),Gukorora canke Kurura igihe co kwonka,Qufacaya/Ilmeynaya marka la quudinayo <6 bilood
EHEZA-T-1220,WellChildSymptom.SymptomRigidMusclesOrJawClenchingPreventingFeeding,Rigid muscles/jaw clenching that prevents feeding,Imikaya ireze/amatama afunganye bikamubuza kurya,Kudadarara imisaya bibuza umwana gufungura,Murqo taag/Ilko ruugid
EHEZA-T-1221,WellChildSymptom.ExcessiveSweatingWhenFeeding,Excessive sweating when feeding,Kubira ibyuya byinshi iyo ari kurya,Kubira ivyuya vyinshi iyo ari konka,Aad u dhidida marka la quudinayo
EHEZA-T-1222,WellChildVaccineLabel.VaccineBCG,BCG,Urukingo rw'igituntu,Uracanco rw'igituntu,
EHEZA-T-1223,WellChildVaccineLabel.VaccineHPV,HPV,Urukingo rw'Unkondo y'Umura,VHP,
EHEZA-T-1224,WellChildVaccineLabel.VaccineIPV,IPV,Urukingo rw'imbasa rutangwa mu rushinge,Urucanco rw'ubukangwe (Urushinge) rutanditswe aho hejuru,
EHEZA-T-1225,WellChildVaccineLabel.VaccineMR,Measles-Rubella,Urukingo rw'Iseru na Rubeyole,Urucanco rw'agasama na Rubeole rutanditswe aho hejuru,
EHEZA-T-1226,WellChildVaccineLabel.VaccineOPV,OPV,Urukingo rw'imbasa,Urucanco rw'ubukangwe (amama) rutanditswe aho hejuru,
EHEZA-T-1227,WellChildVaccineLabel.VaccinePCV13,PCV 13,Urukingo rw'umusonga,Urucanco rw'umusonga rutanditswe aho hejuru,
EHEZA-T-1228,WellChildVaccineLabel.VaccineRotarix,Rotarix,Urukingo rw'impiswi,Urucanco rwo gucibwamo rutanditswe aho hejuru,
EHEZA-T-1229,WellChildVisit,Well Child Visit,Isura ku buzima bwiza bw'umwana,Kugendera urugo rufise umwana,Booqashada Canuga Fayow
EHEZA-T-1230,WrittenProtocolsFollowed,Written protocols followed,Amabwiriza yanditse yakurikijwe,Gukurikiza inyandikondongozi zanditse,
